A	B	Y	Z	coefficient
13	9	2	5	233256294493163233926913879762473778610365267968
13	9	1	6	-44684105313917958485043981403312835253655044096
13	9	0	7	97586825139607345513594168530348337558192128
13	8	8	0	-47271596895688158596114653458998797407199906367357583360
13	8	7	1	12069803729946866936258009226867145963011700848824942592
13	8	6	2	-387021126069990632459076827729184795087045462474620928
13	8	5	3	-63182343494868710863623195359195022274591606531817472
13	8	4	4	4482799137210029557947508227805587581990178451488768
13	8	3	5	-106615305251830102504004906011874637626995607863296
13	8	2	6	2210900107234107962638131194258400418453087322112
13	8	1	7	-35494773407373441526374014366850207100566503424
13	8	0	8	-323758868861091345307852405732142086005719040
13	7	9	0	-875241074982292368879825324726497353989324936478500323328
13	7	8	1	373602957787435401382394588215169148584919861848780832768
13	7	7	2	-43851327104675978996944694993465433705715497886938562560
13	7	6	3	2140840365133499146353175463830614795344454326579625984
13	7	5	4	-78254264299284251213839437251288679085333977808896000
13	7	4	5	3330513139188884547902913454649778829459580581969920
13	7	3	6	-49927153604621386287027196159377539211212715196416
13	7	2	7	-1730223860045393025795228046637664806882663989248
13	7	1	8	20001948110266136584119489985475565418677534720
13	7	0	9	626868689783141401352199304053262303132385280
13	6	10	0	-6797186350082575777318165201359065550917175763240445018112
13	6	9	1	4894708210307730278179537545380601154904266528790825926656
13	6	8	2	-813017164850959747927509926629084444127458366351516631040
13	6	7	3	59840463976197681411050519478752196376257990037869428736
13	6	6	4	-3198638358431829534609780882240184346546190833468571648
13	6	5	5	161096309387194853516380489178884593429984276076560384
13	6	4	6	-5093452460857696521795624730316976485606111088476160
13	6	3	7	43059573057208191290061783950368470917582507999232
13	6	2	8	915102828950190938854998271793833526824629436416
13	6	1	9	5669054697520851012432461621384836516618960896
13	6	0	10	-497084941417158348437668649148977250702458880
13	5	11	0	14174313263687823617571905367218287479772911202182572802048
13	5	10	1	17033660190752182650673479493564292910452444132805986746368
13	5	9	2	-3284842633777173007030324600354129147043700739830254665728
13	5	8	3	74486806475962200246445512905388520687679089800444641280
13	5	7	4	6443986377489915847088272731616315003160589885452058624
13	5	6	5	343190498703965043766460865112610534155840074460299264
13	5	5	6	-59098604141164790390320072259899742860455465770287104
13	5	4	7	1622239556215673794135667413878515000983618070249472
13	5	3	8	23684288907158972293929357253858387736750343585792
13	5	2	9	-1788857550336338118122582458463095672147157188608
13	5	1	10	33526621270795794581243147816819548160620756992
13	5	0	11	-256231710774708059449856973917801751357947904
13	4	12	0	314356719788702580254620054296513747204055359069091277045760
13	4	11	1	-81460955142559798932637018098282793290007852747143115702272
13	4	10	2	34550727271849272890694814375640576417693152737429476081664
13	4	9	3	-10185308169422345915934194119490980967508183236122163281920
13	4	8	4	1295011406450421209896306836345795607503213427870429347840
13	4	7	5	-83410649065398964603376200119681422877669011173092360192
13	4	6	6	2952774011368705481213460795271390822427296958858919936
13	4	5	7	-52579716360643091054985858972699469137342290210586624
13	4	4	8	-78549953112308018042128899189407686410013034151936
13	4	3	9	33431042908780613687980408872770174141311758630912
13	4	2	10	-773490903569411567561625289587812614087114752000
13	4	1	11	-1103646592905084579952821074161756592331030528
13	4	0	12	172253994412862221072479747708828910583021568
13	3	13	0	-526930795197408854063396865038101625995245093107149842677760
13	3	12	1	756529903035619645271608781843192120715136951718271277596672
13	3	11	2	-136682665805339025746651870253717013446540157546105367691264
13	3	10	3	-16990691986811310403888477449208052095416733498997707112448
13	3	9	4	5611145649392460181659190273127255334517811500728744148992
13	3	8	5	-548038451875905042500835532712795398468916932411589394432
13	3	7	6	30747422952072509795737367890115330946806943384292294656
13	3	6	7	-1268662942552048057228100450351589330027912884016119808
13	3	5	8	40986113210320837296334456111794182978157397406121984
13	3	4	9	-680981357393688600744430776260350168833828049649664
13	3	3	10	-13879021448070443229596070357942345036584793931776
13	3	2	11	971819865005183818986953883483475712676596809728
13	3	1	12	-18832038019629665283819474265155312677076074496
13	3	0	13	129475501047169537123874296003550060702859264
13	2	14	0	1912268852034770905417602611294459270533398170519148586598400
13	2	13	1	445089973218034646097688822088420040956640625794862188331008
13	2	12	2	-508723231867266464695064997583792933563844376509039830368256
13	2	11	3	80181557144699123900396927397471762125595417754722128363520
13	2	10	4	-14356084719598684321603286535712061701722956170335866585088
13	2	9	5	3048568951538411395579178533685948967926957655108291133440
13	2	8	6	-369037073383427794048255177787096623893624693443224141824
13	2	7	7	24702270305278891652062031122299673741962364739427237888
13	2	6	8	-915844252679289434587298866718548580800389055724912640
13	2	5	9	15028119254523821832147433403762733841120671628787712
13	2	4	10	124137075139251038139699490785617275083349136769024
13	2	3	11	-9069156611534207118800117931787995922780290809856
13	2	2	12	60707775491619131401367999462540527232895418368
13	2	1	13	3272611418194324516164759550522242948617207808
13	2	0	14	-55284060838483873663141737507835328707166208
13	1	15	0	-516627561398330929372698677366180077251331527258778644774912
13	1	14	1	1692071246447762780329169551605853064605199972286412955320320
13	1	13	2	668089172677525926154165380666316094967740188629119117819904
13	1	12	3	-661976457285572751172721657621179714465066679445409782300672
13	1	11	4	119375021599737365473681293709559041974572698698688971669504
13	1	10	5	-3966608698660174050471796092781644988700635993820227436544
13	1	9	6	-1075518794998574394918937408411511886533378372980190478336
13	1	8	7	160754889278311197780889847996293566816219817540281434112
13	1	7	8	-10893870550149913283190393599124063943300225437406593024
13	1	6	9	424773890711093567913113358846062969124540613332566016
13	1	5	10	-9052665459798276693233110620703778710299107077914624
13	1	4	11	40815924508488378389931253668021531160231098187776
13	1	3	12	3200588796705530826006606257786006663029900443648
13	1	2	13	-86149879872037726317234256121334291389183164416
13	1	1	14	764200632143164955596165843329653129191882752
13	0	16	0	16918969747541705349290157219186094196352415814431600017408
13	0	15	1	-165119140845062233264108550998312219041401283707720454635520
13	0	14	2	298170544945602411557794741940198033241202659618625110933504
13	0	13	3	-181672404964833992853134534316819828056614981244843854921728
13	0	12	4	27136140491004060105881446368126936447535334963169277771776
13	0	11	5	6615051296155193395533020002980180959261762151939053715456
13	0	10	6	-2413985479497548707339878058007250995953716544764185149440
13	0	9	7	309232637598088024077481672512950829819381727202355707904
13	0	8	8	-21583963124268663802580803896426326462778436681591160832
13	0	7	9	867914178237599217919015749187426423131520045274628096
13	0	6	10	-16596625323813480282846599422840787600857189817253888
13	0	5	11	-125860167943985143115718625062875184557309030301696
13	0	4	12	14914051168878006143022789598308130576916954480640
13	0	3	13	-330053486143076290246079458414216459858584010752
13	0	2	14	2620897167513586965896862671664891045580111872
12	15	2	0	-681920315653370224430925106081472018644992
12	14	3	0	-13390142414439401204760338622048383075352576
12	14	2	1	24583223279733865845586996575009361826414592
12	13	4	0	13903684216147380836828671437594892702239424512
12	13	3	1	471993543531017432342090067717222990128087040
12	13	2	2	-310474680833600510049979828190829288920973312
12	12	5	0	1901149179567674582150638846144557290383987703808
12	12	4	1	-357601724812019481084582049353941403254397075456
12	12	3	2	-5243225721162911970697914839381389043353780224
12	12	2	3	1699848951582589938328507551669655820439650304
12	11	6	0	113492294121580027688278846496441206410432159154176
12	11	5	1	-40749021793227666644230867023669189478421675507712
12	11	4	2	2890826526937248398368231057830025251362892939264
12	11	3	3	37482474511680885076222154303244737370017759232
12	11	2	4	-4614518016222425461654886371920977672055816192
12	10	7	0	3100403427251366747446775819084616639800497225334784
12	10	6	1	-2036213101501749266765238102344539861528271006072832
12	10	5	2	270352526147275838635258311408690119575092258668544
12	10	4	3	-8867474550667664340339586303188392622367382175744
12	10	3	4	-161868245107782581251353727739335124411605843968
12	10	2	5	6994579550960101510046706741863125327197241344
12	9	8	0	-9726761003857533934592380611923768403341418869293056
12	9	7	1	-47680649043793468973232455717179204333855031454597120
12	9	6	2	10942911633874065860436064885678559105399378819678208
12	9	5	3	-714701274039621922074778486899807077774245588107264
12	9	4	4	10411155572916640200850207268736314537273720832000
12	9	3	5	323949984082023663788755669160436447943411630080
12	9	2	6	-6903327363129919051323437665682254258923110400
12	8	9	0	-3600203411443798940708047228915433603203055496589737984
12	8	8	1	48240260276469996092927108607435509213460215827267584
12	8	7	2	181514228588227266288487202011735493868473238400008192
12	8	6	3	-21228016957653407525521077422924790117055923660521472
12	8	5	4	801324550918151610915077693768554589981076850999296
12	8	4	5	-8386310895558551552636924813986306505430840901632
12	8	3	6	-83281416377086147949694758401731927291759427584
12	8	2	7	2593048582412504572694624899229741234075467776
12	7	10	0	-108978709367647695974617558704792372785829682998357786624
12	7	9	1	29823155851948947813667177689613410989294390296936710144
12	7	8	2	-1367870236718293890024131657065906628883160652906496000
12	7	7	3	-80577704248978712893683777933186351276065933481738240
12	7	6	4	4024273595624250831389794487568078626201388512968704
12	7	5	5	94827650569769666446058390611349153105478766559232
12	7	4	6	-3628481468910871851586278410574272303554744025088
12	7	3	7	12402942354801243170880144738684398144694779904
12	7	2	8	-1761470319855894350337548682553594393223233536
12	6	11	0	-1400110496501561142738388551950091678754335743121976983552
12	6	10	1	618906765191342870803595637467589007348206009757149954048
12	6	9	2	-75854921050109569408418326414648481927088491732129021952
12	6	8	3	4464331832481838678619906565356721437711448249425461248
12	6	7	4	-254917884901939362849646260630155713629185900503105536
12	6	6	5	13351818503371112127511852524663557774490890326769664
12	6	5	6	-279330956499116578634888372419379271237703358742528
12	6	4	7	-3100021775375416870036968797655759260678020399104
12	6	3	8	108353342504645501569132796587623614010101858304
12	6	2	9	1070431912575174477293795067254167148697747456
12	5	12	0	-5131864031024877896436957929586175522164580019245129138176
12	5	11	1	4063128461380242460490287007439282324423420523411843055616
12	5	10	2	-609372685141943167023655134431269294541772503717972017152
12	5	9	3	39084503623565033151792208138291590470692795917761249280
12	5	8	4	-3045590662795631472441898451621714083795162103719919616
12	5	7	5	254844040856468835797203016503930423099897374080237568
12	5	6	6	-9606633075062629424445666581989224073391986018615296
12	5	5	7	-21183400688564732774097517800591204685997477462016
12	5	4	8	12151685308549932758567644661269330046677829025792
12	5	3	9	-343480466458216127957863857063777459176019591168
12	5	2	10	3313726988114930662764060720939593099347230720
12	4	13	0	26584813024453011107958010226632313784905664201750390767616
12	4	12	1	-6233220587131685991111882759259294209305352279596350832640
12	4	11	2	3968655996431312979487068823710981811722443507219032965120
12	4	10	3	-997434256612148687561848170577634074013187471724770754560
12	4	9	4	96420612610475486720400357144985386624025392838477873152
12	4	8	5	-3945210121456473477694699351918082888183931590111920128
12	4	7	6	20189439155364721641945580658374757457533653133819904
12	4	6	7	4985509811873953516330382566396921101243650430468096
12	4	5	8	-243479600734064847503626048526853906670303690358784
12	4	4	9	5358799748563584164206498163246046648621899710464
