A	B	Y	Z	coefficient
12	0	0	1	-39081195327431913575720338631569457587757811388981038605719930923677600548599367729152000000000000000
12	0	0	0	-3881488266668577220427105719313512671140676962643310255763939121639262421792676581159731200000000000000
11	6	0	0	10199432485627643991172795639710308726379074008984134478725120000000000000000000000000000
11	5	2	0	41598542887169501835726084249343784003252882596140417024000000000000000000000000000000
11	5	1	0	82554500202102215502446638214019534162034100550722020791916953600000000000000000000000000
11	5	0	1	-639538539163531445838058837615600508316628779482622474584064000000000000000000000000000
11	5	0	0	-39490394328357890044789455272178780397527975495610214491326236747366400000000000000000000000
11	4	3	0	946903838432057990405328826850440348976584517236285495050240000000000000000000000000000
11	4	2	1	18663180958207951974088106333898187772431661885923786752000000000000000000000000000000
11	4	2	0	-1611624703551303118709158171410695695755525602781952662760304148480000000000000000000000000
11	4	1	1	-116912620308348389992956773908709165507289515698897097881917849600000000000000000000000000
11	4	1	0	796866978282168136669196837948682787004019215522522739782752463770091520000000000000000000000
11	4	0	2	-5335960124806290439777566960185498896397564722494280971583488000000000000000000000000000
11	4	0	1	43858033384024900195189235610982171007899419914127362343038756900044800000000000000000000000
11	4	0	0	-118986203765981487090170083149138667849500852345499028015132136360914819481600000000000000000000
11	3	4	0	-483962342581962995010514412514152955304707518735388933881856000000000000000000000000000
11	3	3	1	-353736904007167928070400846969237733854820694185574578257920000000000000000000000000000
11	3	3	0	1361889869049544552117554884396823315329965635320250077935759785984000000000000000000000000
11	3	2	2	-21341213438471930770131392567782014156768844251131805696000000000000000000000000000000
11	3	2	1	355774870603399128747919190805364598732294876270228974438459637760000000000000000000000000
11	3	2	0	-1024388635870087592158686040816721952021226031934592206927502141047177216000000000000000000000
11	3	1	2	-6284227022612938563498484218150069354927303384246014671690137600000000000000000000000000
11	3	1	1	-27025093703886083437299120615020525450355556482440947221686048627097600000000000000000000000
11	3	1	0	287059940263033373358947264101502986738318765282866002193309650609933333299200000000000000000000
11	3	0	3	898312771742786373744929594472830945329567023713476059070464000000000000000000000000000
11	3	0	2	12520274972634955714081989061577640631991437617499947133433217967718400000000000000000000000
11	3	0	1	-15054539975169089589029348755379706895517405671820517563267160429787978137600000000000000000000
11	3	0	0	-27516994886100206250331301419552703182495190576914060766572080956892907862753280000000000000000000
11	2	5	0	-1061050811184520211169099579661213692401805626461068613543526400000000000000000000000000
11	2	4	1	1387235238512227290791569487066363061594111259788153653821440000000000000000000000000000
11	2	4	0	1764735576925073672024842827390671035545659681982515368949267929497600000000000000000000000
11	2	3	2	-37161524793589766463884375271303270459655186886282339942400000000000000000000000000000
11	2	3	1	-2733306267503717977826299088525387257314163329723932781808321560576000000000000000000000000
11	2	3	0	-782609798015762340318269206477601187439118522564435828927947638898163712000000000000000000000
11	2	2	3	3499364266090889599007115920703695558902656666899054592000000000000000000000000000000
11	2	2	2	191992825358568169522427638722112575562931379038768312143891660800000000000000000000000000
11	2	2	1	1561651836555409692788366863408689742809268515421648483918074591980814336000000000000000000000
11	2	2	0	67612902103954913908988577043494675636561695932699184409589221465448859566080000000000000000000
11	2	1	3	18823905655793367596469930520812497373479731400347825861558272000000000000000000000000000
11	2	1	2	-172557030473942070063962453971192494907508534248077132228712595497943040000000000000000000000
11	2	1	1	-304272913119778312516157642372966310382154940175150130243268098207987741491200000000000000000000
11	2	1	0	16784114869878558373715049340366281188447577964641216081086308819116834819145728000000000000000000
11	2	0	4	458066824245166966066708391181082542053434927812860285288448000000000000000000000000000
11	2	0	3	-10770392105362699504775289281768858229391472960252316840903696816537600000000000000000000000
11	2	0	2	36778697458776625222049713660892373164151287201978936059800524493457824153600000000000000000000
11	2	0	1	14770293144224744134507794741463174897439948661761864522237571299311627995709440000000000000000000
11	2	0	0	-2110859575472199933583927622142160130014147845508176208277694085073506674220392775680000000000000000
11	1	6	0	1083826219887820739459990004224497846942943310151607951252520960000000000000000000000000
11	1	5	1	-419742240718071913645515640654535829694512115714851646891622400000000000000000000000000
11	1	5	0	-2062546425634715397436209763257023313829077220183207164628802784460800000000000000000000000
11	1	4	2	-231800847835045882636287345031538210223241475474170281197568000000000000000000000000000
11	1	4	1	1253992849319524825543445089079950559177261609989484213882884561305600000000000000000000000
11	1	4	0	1430017401986646560090541328978269529388611833615566092692100790822004326400000000000000000000
11	1	3	3	19637808985200527616148548513620128151239523323089581506560000000000000000000000000000
11	1	3	2	95715850019132097259222257478099883142559332984946404787709018112000000000000000000000000
11	1	3	1	-980604315607314701021282727920760773774871699725583642104120203706105856000000000000000000000
11	1	3	0	-476405608124947126739262496115504420761720147099989690906742043197501027123200000000000000000000
11	1	2	3	-38998885422927108947304264778957702937365220476524323561181020160000000000000000000000000
11	1	2	2	116592059118441278330864007623833129722893001989557295656416462979989504000000000000000000000
11	1	2	1	309513490973234940587140564311893734268682241733789315638430472617637005230080000000000000000000
11	1	2	0	79710569633217224125418134350687669857921154500681372916741394612979814372684595200000000000000000
11	1	1	4	-23663256234327967153166773207914205962703975366140790151577600000000000000000000000000
11	1	1	3	5500715479670646280497040006995523255203820644770073487870449439211520000000000000000000000
11	1	1	2	-54990180614860697926633280953634101106719258466659021765274203940958555340800000000000000000000
11	1	1	1	-41799877623958416471666707392681814062631049078572495173097635701333701104238592000000000000000000
11	1	1	0	-6164547827036861861451664485083626755485438063630682030263383780502495525451123916800000000000000000
11	1	0	5	-92547843142143293822589353903435464447536813434293048049664000000000000000000000000000
11	1	0	4	-669288089281625785527107938901922419183762284200710199627661443072000000000000000000000000
11	1	0	3	2632666828831753290574026731796812578195297195738119748069624681114632192000000000000000000000
11	1	0	2	5449316998773344028545625444936225549604375178799971390810865269776293298176000000000000000000000
11	1	0	1	1888402840548638039351141171947268245083575940154081223268986512146677631166080614400000000000000000
11	1	0	0	167748463316347603788316819278949954545094045621071478647485561578066657549911381245952000000000000000
11	0	7	0	-1261662330787489201486118594706581847088159013067487409709514752000000000000000000000000
11	0	6	1	-317075632393281266894952850914819378367757993523047788582010880000000000000000000000000
11	0	6	0	3635066374402468748784542799565222460645623516559090540393513908961280000000000000000000000
11	0	5	2	549508275136732285988041575965735267093588929647836687813836800000000000000000000000000
11	0	5	1	-226934878962625761363608014427659902628718632438586896978488317706240000000000000000000000
11	0	5	0	-3499776431044216131566934521394710893516527731034279015487444022757792153600000000000000000000
11	0	4	3	-57559836658251053513908867548413205220682976816290013904896000000000000000000000000000
11	0	4	2	-1181079545346602516602488100577887088346951296802588487522878436147200000000000000000000000
11	0	4	1	893000792981436586739234195820751460766229527854978965665820979387537817600000000000000000000
11	0	4	0	1583677659606223096151357014244599995765843424118069852742028232367310928609280000000000000000000
11	0	3	3	235742747293524004437502821195757503478472879936566527063289233408000000000000000000000000
11	0	3	2	679375773761571269696118979489707935168620663426276219014991832571445248000000000000000000000
11	0	3	1	-562787470221853753636785111061040229514329305303844245879201746276571393556480000000000000000000
11	0	3	0	-379538336170974817565992374990642741655908009818621963274915427362650940928897843200000000000000000
11	0	2	4	-3900368878431375879158174689359971579557969570103912262040289280000000000000000000000000
11	0	2	3	-193703570499795501887107514436312349132646504334829671772591997356867584000000000000000000000
11	0	2	2	-127272153248340124956185486249452506308298735201900077677685725660254201446400000000000000000000
11	0	2	1	140605442852857163122567781148121637429464002350708829381539553423911624503826841600000000000000000
11	0	2	0	49489399006672247748009372007120904782778937990899953288803984401091420935731122536448000000000000000
11	0	1	5	-767195944628789589587849035285452893821894589239244602579353600000000000000000000000000
11	0	1	4	9429506768422571815839429446162068798150579644523114936967020255641600000000000000000000000
11	0	1	3	46830938880946797127155004544049710151374117848133376300042758174387522764800000000000000000000
11	0	1	2	4178154407800554775957299841162399567240314619350518771745569867260555060838400000000000000000000
11	0	1	1	-15194604029925835398952065283975988592225179851017484265652517600813884019144245903360000000000000000
11	0	1	0	-3316078794681267213698932944505775180043007651390898061937303487887871682446997972634828800000000000000
11	0	0	5	558606709504705605736221211616169812222123824801053013594514600755200000000000000000000000
11	0	0	4	-3021861949763018261381914680598056470687539711589126062330112472143364096000000000000000000000
11	0	0	3	-2618431113409214294930773314102585159375724288992559520961711514729615825305600000000000000000000
11	0	0	2	366325443884630903038687543821916730936676606046991324997408765848478802817266483200000000000000000
11	0	0	1	592698755477188836326348955901407454762046275071199284006877903098094457685255070836326400000000000000
11	0	0	0	89415818616518608882318530513247564665292154717967390783891185824637447545235401790088806400000000000000
