A	B	Y	Z	u	coefficient
1	1	3	6	1	17130119873069396786688000000
1	1	3	5	4	-3116075656109421387571200000
1	1	3	5	3	-696092238977707195791363072000
1	1	3	5	2	-19645604875990791427171405824000
1	1	3	5	1	135735529852553519722188791808000
1	1	3	4	5	-376919209636169998473216000
1	1	3	4	4	19217562836123046511095685632000
1	1	3	4	3	2311431943732448390086557581291520
1	1	3	4	2	-33893058514100116844577966467235840
1	1	3	4	1	-166905377932113932876788502105948160
1	1	3	3	5	-1069135150646958620925141872640
1	1	3	3	4	11180746047824519267277704791554048
1	1	3	3	3	1123211489091938955977981867053134336
1	1	3	3	2	48374099317344687673623674712583919616
1	1	3	3	1	-284633896843356076694819906349015038976
1	1	3	2	5	8887387212591244578270082483614720
1	1	3	2	4	-32439126773950578969414339275441563392
1	1	3	2	3	-2264113641212329943423047545193399686144
1	1	3	2	2	48756388548612488474576177086956550049664
1	1	3	2	1	-73869470102201742871980021689429555890560
1	1	3	1	5	8451303252707251471956595661294242560
1	1	3	1	4	-14985051793326765432854886971189505517056
1	1	3	1	3	-969518628409368909727455385681984905086400
1	1	3	1	2	11801112824127720936354016541614766904696192
1	1	3	1	1	-1966685534286112258178012136770377773552192
1	1	3	0	5	1436202421249501395157268467344059349120
1	1	3	0	4	-1514451144646823318417511348558605950818240
1	1	3	0	3	-93091158520131726660030497429284709772125472
1	1	3	0	2	854023536690922876343450838295408499813801184
1	1	3	0	1	516489694064002928727390074754718022653681632
1	1	2	7	3	-13335695091440640000000
1	1	2	7	2	13239613818372188160000000
1	1	2	7	1	3531531098531219915520000000
1	1	2	6	4	-12028617020931235430400000
1	1	2	6	3	-9939733501532330003673600000
1	1	2	6	2	-2022981642969495866665850880000
1	1	2	6	1	-13484318961985126421164346880000
1	1	2	5	5	-61793746401432631302144000
1	1	2	5	4	1691921207995189802358743347200
1	1	2	5	3	193276220803471976089604031498240
1	1	2	5	2	5789594088253902179152768266362880
1	1	2	5	1	-28411719242026297324473881695733760
1	1	2	4	5	283225925366363296084968898560
1	1	2	4	4	-5276843542471784229639950929201152
1	1	2	4	3	-385498674245290988301111919072228608
1	1	2	4	2	4171369595901286438349593707136518144
1	1	2	4	1	31167553608016520295605227511650030080
1	1	2	3	5	169928582921261000154637438694400
1	1	2	3	4	-1084140176062939326638355145841005824
1	1	2	3	3	-105422256942010074722424201253946622720
1	1	2	3	2	-5955354271370668535859299751196546938624
1	1	2	3	1	30066436522876580438531175092626918329024
1	1	2	2	5	-1470011369695370581962213352061959680
1	1	2	2	4	3771263252810887160886950465830997843712
1	1	2	2	3	195146899865533748983141111426045513374528
1	1	2	2	2	-4023061500234317528038886007682673411539200
1	1	2	2	1	5583759273123414312076617333332224794828240
1	1	2	1	5	-908833311572143529541050240375379686400
1	1	2	1	4	1252310991569386272159695042908887839177856
1	1	2	1	3	64815110373351614362008224274694777379683968
1	1	2	1	2	-752953892549987380903064781027474271279432896
1	1	2	1	1	91269141025495798065458566614363970705576560
1	1	2	0	5	-115745592838469191131140175295762564947840
1	1	2	0	4	99922901783925237972449665023706922451997344
1	1	2	0	3	5123530043135526575669674373058071305376178624
1	1	2	0	2	-44727104285852194319875277417789577531454106496
1	1	2	0	1	-28328402684107045543449636420961412461485284532
1	1	1	8	2	-36954335795558400000000
1	1	1	8	1	15195462208108416000000000
1	1	1	7	4	24446096483887872000000
1	1	1	7	3	-40009096875557399961600000
1	1	1	7	2	-7804006748021197600128000000
1	1	1	7	1	-1387003099058105320826496000000
1	1	1	6	5	-6643879284865371217920000
1	1	1	6	4	7613228208454380141931008000
1	1	1	6	3	3253613395391397570766774579200
1	1	1	6	2	351401666428654885768130173900800
1	1	1	6	1	3016185055361220482492435118489600
1	1	1	5	5	30524749499950720863709040640
1	1	1	5	4	-296250952554638738706451718845440
1	1	1	5	3	-23506001446672235438930578720324608
1	1	1	5	2	-709431017240072683418325648000625152
1	1	1	5	1	2336893889689672797872645601018716160
1	1	1	4	5	-65090770414323916508164931604480
1	1	1	4	4	623729358336942007477659446432829696
1	1	1	4	3	31687888055192180586217207595667315456
1	1	1	4	2	-224929586900944224820911989047809985920
1	1	1	4	1	-2690006205984626617143429577265445392640
1	1	1	3	5	-3668180171324358345990772015077120
1	1	1	3	4	29459710438775372892162806608900446720
1	1	1	3	3	5113052352762747783692450617389796903872
1	1	1	3	2	375239019569825756421026823921444594976896
1	1	1	3	1	-1649405587038041577462314518317316538860128
1	1	1	2	5	118044283158756563708540258007500960640
1	1	1	2	4	-229604994233274794152326553206791313329088
1	1	1	2	3	-9219775364784506511726867437940974839102560
1	1	1	2	2	181107147091639445195024194340909825429718912
1	1	1	2	1	-230329931187121395322722761077876860520594176
1	1	1	1	5	51072601511851777780859641206215345466240
1	1	1	1	4	-57555682411617118869592372726807864296872640
1	1	1	1	3	-2456279515113020797379662553410997180759570112
1	1	1	1	2	27118384082544561011371232380489051820491773984
1	1	1	1	1	-2105120112155781256073024882407545275335022280
1	1	1	0	5	5102185470171975336014627703557629167933120
1	1	1	0	4	-3739901564552803342559567434191164105339767584
1	1	1	0	3	-163488775434654776778856008107558057245063282992
1	1	1	0	2	1353964487993554038648975327206326310031821069160
1	1	1	0	1	896533396458768572336863560945292641409363470408
1	1	0	9	1	-24546962183040000000000
1	1	0	8	3	2867977799785728000000
1	1	0	8	2	-4123927136656599552000000
1	1	0	8	1	-3909931818302593846080000000
1	1	0	7	5	-30063155524812748800000
1	1	0	7	4	9816335746926569533440000
1	1	0	7	3	8388046016584313223508992000
1	1	0	7	2	863716428963008909544665088000
1	1	0	7	1	127546854009297767953009145856000
1	1	0	6	5	1249017421430887473276518400
1	1	0	6	4	-928356832984113209291970078720
1	1	0	6	3	-270184966345437037325658122416128
1	1	0	6	2	-19515819889596967311973039910848512
1	1	0	6	1	-206007961819031257482174115146576384
1	1	0	5	5	-3330673327220655336431598720000
1	1	0	5	4	16931840693111420359278706865482752
1	1	0	5	3	1063867958091758004519846028844772864
1	1	0	5	2	31138711172408641570657383726531219456
1	1	0	5	1	-58246309423322546659868426391986174208
1	1	0	4	5	4674962577896298075853750677120000
1	1	0	4	4	-27045012897036189819247117875808464000
1	1	0	4	3	-1038141059862464515017201728666518360128
1	1	0	4	2	3715216541310389284776057118468610275584
1	1	0	4	1	87443928067840883968311744492924800932464
1	1	0	3	5	-622986447872128556496102496033651200
1	1	0	3	4	864168249608185343003223754733460891648
1	1	0	3	3	-98450383570712310914812822118819008496832
1	1	0	3	2	-9530985628222648210158620705269566984552960
1	1	0	3	1	36832101659615381134324544285401302710407776
1	1	0	2	5	-3681867366655881012999309555848396404800
1	1	0	2	4	5735917292188988840965508234902671562378752
1	1	0	2	3	184831009406797140720517270643144154389745072
1	1	0	2	2	-3439315347851856447780697007732319547857212448
1	1	0	2	1	4006947000092975336650770600421053452521062888
1	1	0	1	5	-1173457078955512547449683930748163982547200
1	1	0	1	4	1123439039754421785213028151632230020229607296
1	1	0	1	3	40455119617829830356668324172311343857971903008
1	1	0	1	2	-422674011152149892996884694909664938474612392992
1	1	0	1	1	15093622556886552099350565518312138866887748056
1	1	0	0	5	-95017030671029213801396485447591869173264400
1	1	0	0	4	60826606128950468803261381361345188005868916232
1	1	0	0	3	2306168993366041999612317224807794853754809953344
1	1	0	0	2	-18064802154406716613981518302987027059823877360312
1	1	0	0	1	-12485831246457710488470159518926927266285471025689
1	0	10	0	3	-123129901903052678986137600000
1	0	10	0	2	985039215224421431889100800000
1	0	10	0	1	492519607612210715944550400000
1	0	9	1	3	255995633502921374062018560000
1	0	9	1	2	-2458398074366879922449940480000
1	0	9	1	1	617749491362350223567093760000
1	0	9	0	4	371785437792069182447616000000
1	0	9	0	3	166032896258306400110403305472000
1	0	9	0	2	-1267489150395640579041626750976000
1	0	9	0	1	-684610928628867250367591743488000
1	0	8	2	3	-166095775847279612117237760000
1	0	8	2	2	2182084985121308143811297280000
1	0	8	2	1	-3090919515269423980652789760000
1	0	8	1	4	-779898049539550965198028800000
1	0	8	1	3	-323640333574538371949071717171200
1	0	8	1	2	2980004903746784395500365896089600
1	0	8	1	1	-563383077224501473995456066355200
1	0	8	0	4	-452277267151096335370061905920000
1	0	8	0	3	-98736321836162395434602555788124160
1	0	8	0	2	717000920036602317727371151903457280
1	0	8	0	1	416710557480287714957005992607088640
1	0	7	3	3	26859566951327781095178240000
1	0	7	3	2	-768529121768220955818885120000
1	0	7	3	1	2818271058777643076243619840000
1	0	7	2	4	513605991104388921831505920000
1	0	7	2	3	199041762393427633815550456627200
1	0	7	2	2	-2507901599238173768214769891737600
1	0	7	2	1	3230772987121050950693462782771200
1	0	7	1	4	882700785970010461802082041856000
1	0	7	1	3	177357133925017013773013388160352256
1	0	7	1	2	-1562640441414139693170590505907765248
1	0	7	1	1	203168543166741312972859112135294976
1	0	7	0	4	240549844825647697837814153575833600
1	0	7	0	3	34262465910422413150643911643815944192
1	0	7	0	2	-235760843724619110842306175802480889856
1	0	7	0	1	-147035382775337643623056828948110409728
1	0	6	4	3	5427013745577414129500160000
1	0	6	4	2	46115779873139957281259520000
1	0	6	4	1	-841212769464678993668259840000
1	0	6	3	4	-86172841589639472119808000000
1	0	6	3	3	-33123785593935214175413587148800
1	0	6	3	2	860661458669555033161271633510400
1	0	6	3	1	-2834462673068815540990842096844800
1	0	6	2	4	-547059690310995083926286091878400
1	0	6	2	3	-100913072297680043688023428726480896
1	0	6	2	2	1219760880778841988527134014225973248
1	0	6	2	1	-1431859184994484321212462514411585536
1	0	6	1	4	-428346088295614298829318988037652480
1	0	6	1	3	-55638207475206743220112944953844019200
1	0	6	1	2	467657410113762645087747166011823890432
1	0	6	1	1	-34019168902968917624777908231749156864
1	0	6	0	4	-73634507927472814474136443388982005760
1	0	6	0	3	-7708332819376262301674988578160137988096
1	0	6	0	2	50040547612195356004573663898395278200832
1	0	6	0	1	33424006765233320544638577678744219204096
1	0	5	5	3	-897247674085193515008000000
1	0	5	5	2	25268027211272928551731200000
1	0	5	5	1	5838715620107977597747200000
1	0	5	4	4	-17008779287688908218122240000
1	0	5	4	3	-4545063020153475182014296883200
1	0	5	4	2	-69232889672232174110961731174400
1	0	5	4	1	836951799247318492655511866572800
1	0	5	3	4	94669319812455691227477024768000
1	0	5	3	3	16377662416635914489891898398244864
1	0	5	3	2	-394227473611335625808855828775124992
1	0	5	3	1	1176949196655568765778189531432484864
1	0	5	2	4	243132490820772807607646497742856192
1	0	5	2	3	28525324464448460899725738444758138880
1	0	5	2	2	-330216976775049139012315516539376693248
1	0	5	2	1	352894774809523451126232112202658447360
1	0	5	1	4	116846274905795988723845366018932174848
1	0	5	1	3	11057136268609351212331023747469574664192
1	0	5	1	2	-88336777946866578296771438453328581031936
1	0	5	1	1	1452779471017458323989102960507533431808
1	0	5	0	4	14327313814480865285226653219965957244928
1	0	5	0	3	1177605557757253985692381053045267790411776
1	0	5	0	2	-7178120773157315333316709254656570863067136
1	0	5	0	1	-5127508525998234790070838693843983209999872
1	0	4	6	3	-106525198194695420313600000
1	0	4	6	2	-2138623994726415020851200000
1	0	4	6	1	27464441296074178907750400000
1	0	4	5	4	3044470165103473016832000000
1	0	4	5	3	858967135061898423697956864000
1	0	4	5	2	-19107115067409077786071007232000
1	0	4	5	1	-32163420402156615014771859456000
1	0	4	4	4	11552533365492978798460841164800
1	0	4	4	3	1499322230190587698896834418876416
1	0	4	4	2	35546199207176224326446303276040192
1	0	4	4	1	-327865600622984744197435739479916544
1	0	4	3	4	-40961494114476863396113866642554880
1	0	4	3	3	-4301494167217000542175181527456628736
1	0	4	3	2	96826599466082082199561016703514189824
1	0	4	3	1	-263312968935516531557867868535254835200
1	0	4	2	4	-58763718768675562073922549756603174912
1	0	4	2	3	-4945722046341494160004951695390535527936
1	0	4	2	2	54674639473308047197440745427766491092992
1	0	4	2	1	-53037613730939636145471991559843063533056
1	0	4	1	4	-19649540896527303996788048305188172382208
1	0	4	1	3	-1447861225515783027307558842642281876694528
1	0	4	1	2	10948913962930565219582442953954139709642752
1	0	4	1	1	430490817923586367421835759486689358020352
1	0	4	0	4	-1840537370228034048217197859469736662750208
1	0	4	0	3	-123931118239541761943784681752396920914796416
1	0	4	0	2	705778684673827013686352292734784969857373696
1	0	4	0	1	538589925200207411679820682404111830333668352
1	0	3	7	3	-837545920152551424000000
1	0	3	7	2	-348383626621097656320000000
1	0	3	7	1	-1068668490626766176256000000
1	0	3	6	4	364519095304811540152320000
1	0	3	6	3	79258128088335962055966720000
1	0	3	6	2	2021153779416860429174784000000
1	0	3	6	1	-17867695003083587404811059200000
1	0	3	5	4	-2470674687365079972748394496000
1	0	3	5	3	-304761809913122083311691416944640
1	0	3	5	2	5278657284337670943079662441676800
1	0	3	5	1	18267322471049737452284729183600640
1	0	3	4	4	-2836206223895031340823555750682624
1	0	3	4	3	-250639907242501438085873770493976576
1	0	3	4	2	-8752636516777767176310072860803043328
1	0	3	4	1	65557658321064038281247119547407908864
1	0	3	3	4	9073693480094310141251238569388687360
1	0	3	3	3	656313214345825479341369540572120826880
1	0	3	3	2	-13866557090404314687900939817622801888256
1	0	3	3	1	34427799235917308985346167566644705204224
1	0	3	2	4	8372182499373904557389816658576956877312
1	0	3	2	3	540735705215536262178741288550222529917440
1	0	3	2	2	-5687243501280128519341924378018880946683136
1	0	3	2	1	4985697438802371696525589159053621155243520
1	0	3	1	4	2090035914067297703322993571712394381250560
1	0	3	1	3	125184690514365692462061200646815533259771136
1	0	3	1	2	-892086154661275620554047386811825455465461760
1	0	3	1	1	-84550419101438980475531355475541946609290496
1	0	3	0	4	156296376392848914717081870412209564092017536
1	0	3	0	3	8883042576225187227776319705490824915218122368
1	0	3	0	2	-47019328233060903006949956302584976725814577216
1	0	3	0	1	-38302239576869116694663160216034919007695257344
1	0	2	8	3	-1285368201584640000000
1	0	2	8	2	-2781536788229160960000000
1	0	2	8	1	-284730907910424698880000000
1	0	2	7	4	3230798682047024332800000
1	0	2	7	3	1070594075022196093747200000
1	0	2	7	2	196623006180690281690234880000
1	0	2	7	1	1031107766773884150493716480000
1	0	2	6	4	-197410118995312827319576166400
1	0	2	6	3	-21356021220565812024906433290240
1	0	2	6	2	-626627392878949376265039219425280
1	0	2	6	1	3931939041639161955362752702095360
1	0	2	5	4	704717340140305116956127856066560
1	0	2	5	3	51841832642303060836277769113505792
1	0	2	5	2	-659654297165953207564067253641674752
1	0	2	5	1	-3958748834281722041351921088719044608
1	0	2	4	4	295911459728567472332210469360758784
1	0	2	4	3	22316028685928143891609498757434427904
1	0	2	4	2	1130514505674768139094670893661307404288
1	0	2	4	1	-7107816917073213159059088398713246571520
1	0	2	3	4	-1095198993416395443472439055923751874560
1	0	2	3	3	-58646963722508762177689544364960648992256
1	0	2	3	2	1163102543473192721423531421470293823737344
1	0	2	3	1	-2638586224253791342857831050415505071483648
1	0	2	2	4	-704930509772163057937495920376358581408512
1	0	2	2	3	-36513060747126520774465978995763193049777024
1	0	2	2	2	363777955829576782110584526547798776556800768
1	0	2	2	1	-286553754718547449452762500608612885123209696
1	0	2	1	4	-137515755455514801923016297521459066752062720
1	0	2	1	3	-6902434638727674161823719974424323824828213888
1	0	2	1	2	46137290257248615976185508260832252108656333696
1	0	2	1	1	6921985529267542162336624494750353597357538720
1	0	2	0	4	-8468163693561267547751285462485028367947503296
1	0	2	0	3	-415412620575340129689559885104165751064771794368
1	0	2	0	2	2032908444267971570556908568944882620781886217920
1	0	2	0	1	1766852408936627955529690002408053051695015092264
1	0	1	9	2	-4284560671948800000000
1	0	1	9	1	-2309378202180403200000000
1	0	1	8	4	6683914648240128000000
1	0	1	8	3	5948169889653080064000000
1	0	1	8	2	1123502272399002886963200000
1	0	1	8	1	114889050675604809444556800000
1	0	1	7	4	-1211587262430261112332288000
1	0	1	7	3	-302556983816827885543391232000
1	0	1	7	2	-34426470894996612654825272524800
1	0	1	7	1	-256586879739409280132489172172800
1	0	1	6	4	34148154784920248811434896760832
1	0	1	6	3	2531002466348291014277293589004288
1	0	1	6	2	79725488736024831289299466635694080
1	0	1	6	1	-341623324694684814985831006790295552
1	0	1	5	4	-85510621809653497253996197618003968
1	0	1	5	3	-4314147308911337298792826837693022208
1	0	1	5	2	35657318861838416461844973853892846592
1	0	1	5	1	374639906969034435589545711674485604352
1	0	1	4	4	-10235001883024896576961219365428771328
1	0	1	4	3	-986332089132434326061415668192008040448
1	0	1	4	2	-73968471207786876246349757105066819308800
1	0	1	4	1	397980586819463920499795957424678377677824
1	0	1	3	4	68687246290207187850271059995775599998464
1	0	1	3	3	2857933882783235363478193176354629738035200
1	0	1	3	2	-53074151282203519342918091142076652732087808
1	0	1	3	1	110010897539335859595791104490351719208966208
1	0	1	2	4	32540372963253531860259208483963983768680448
1	0	1	2	3	1395139778114566849187973060203321393801904768
1	0	1	2	2	-13104360925644574206188363592605673344681133696
1	0	1	2	1	9211883309288897349122859845125112392532424096
1	0	1	1	4	5122867695747380767084439516717173683906421632
1	0	1	1	3	220487949396405790243960295583183997882789826688
1	0	1	1	2	-1375850073929342367721864648586937940034929920960
1	0	1	1	1	-282159535647120756627001776005428074537187495824
1	0	1	0	4	265816536092218208243295697022513993165386418208
1	0	1	0	3	11453044702042541620872984877715211714799731363744
1	0	1	0	2	-51540248568611967073110462724310923825413651193296
1	0	1	0	1	-47780117106599766092988698005467600370075419798120
1	0	0	10	1	-3570467226624000000000
1	0	0	9	3	11139857747066880000000
1	0	0	9	2	1032750504366538752000000
1	0	0	9	1	514401269390489124864000000
1	0	0	8	4	-1338813811406529331200000
1	0	0	8	3	-1102944752776745567723520000
1	0	0	8	2	-99847280779877494440640512000
1	0	0	8	1	-10833857966499616701165984768000
1	0	0	7	4	106483473074765961277577625600
1	0	0	7	3	24172481264292191453050641162240
1	0	0	7	2	1915748223942692587403599757918208
1	0	0	7	1	18836383007313984345795907514155008
1	0	0	6	4	-1911136466747384485879642169167872
1	0	0	6	3	-112615213280637873735148361414916096
1	0	0	6	2	-3600408083770242021243405449697288192
1	0	0	6	1	9191120100697319938179300982976265216
1	0	0	5	4	3768437121810005521219946034147821568
1	0	0	5	3	142498432068923544575949166834411458048
1	0	0	5	2	-567175063863262826503898088374196384768
1	0	0	5	1	-12936722207874701212557202894215480216576
1	0	0	4	4	-107504653612874161438022398436147035392
1	0	0	4	3	16041439745711140789461875056046620624512
1	0	0	4	2	1935683905927208595787474437870914016098304
1	0	0	4	1	-9020852887557308570095001979505830940484064
1	0	0	3	4	-1755475780740292253063763747293553489406464
1	0	0	3	3	-58828365821198925519855202264834729946734848
1	0	0	3	2	1018748472204325233979914891630198954944403456
1	0	0	3	1	-1928620765574954652261184419734487090015778368
1	0	0	2	4	-636166679885026649592586254952082433467952768
1	0	0	2	3	-23130211466016398713141702698919440050258994240
1	0	0	2	2	203814342831845954283040110248084320110846173952
1	0	0	2	1	-126843054917864112850554766246411755147571530192
1	0	0	1	4	-82798701663793592677346367172566740602597285632
1	0	0	1	3	-3111477297897910761133030752894237707817604898976
1	0	0	1	2	18039625475124532402750820164616939844912026421312
1	0	0	1	1	4688037585988939089721412885024972363826649526256
1	0	0	0	4	-3685283716171968153963288049500477364703524432848
1	0	0	0	3	-141435056360012835754945496829767532417308719831608
1	0	0	0	2	582120701908302069518349255284379446309920572415296
1	0	0	0	1	575604836611109816427840847143610894261267741055058
0	10	0	0	1	9992469972512372400000000
0	9	1	0	2	-83936747769103928160000000
0	9	1	0	1	-1019631586287564059040000000
0	9	0	1	1	-292164487202148996600000000
0	9	0	0	3	378674642078328864470400000
0	9	0	0	2	-16263758661762915518054400000
0	9	0	0	1	354696772379505569670650400000
0	8	2	0	3	14389156760417816256000000
0	8	2	0	2	8248343876086346138304000000
0	8	2	0	1	16317988972001414626176000000
0	8	1	1	2	1327031079598655964720000000
0	8	1	1	1	18570563260934747992560000000
0	8	1	0	4	-1084942419735503345702400000
0	8	1	0	3	183065029318180094131157760000
0	8	1	0	2	-3934231026706215773845041600000
0	8	1	0	1	-3519694668529625261220573120000
0	8	0	2	1	2386062670754739610800000000
0	8	0	1	3	-4927095922115880091497600000
0	8	0	1	2	203877256373023098877344000000
0	8	0	1	1	-5620632275000416157584999200000
0	8	0	0	5	2622423819586147012656000000
0	8	0	0	4	-393891327964739376259171200000
0	8	0	0	3	-14886220793777463388606487884800
0	8	0	0	2	322432732076441534641090122508800
0	8	0	0	1	201743263038729428881092962193600
0	7	3	0	3	-1433735508029089486003200000
0	7	3	0	2	-106012401855321952794009600000
0	7	3	0	1	142808747662744240555929600000
0	7	2	1	3	-219268666925245127520000000
0	7	2	1	2	-40471124814384609349152000000
0	7	2	1	1	-178632000150226231184208000000
0	7	2	0	4	-9469933287155023305807360000
0	7	2	0	3	2784845867826438836001168768000
0	7	2	0	2	26354062670003918290152137088000
0	7	2	0	1	-57103732256021254731792542400000
0	7	1	2	2	-2531133867452528695680000000
0	7	1	2	1	-68361171811942202137440000000
0	7	1	1	4	623486314007524071561600000
0	7	1	1	3	84272644883453995870934400000
0	7	1	1	2	14331367867849095982662391680000
0	7	1	1	1	25698136137870490446795384960000
0	7	1	0	5	32635680143069367552038400000
0	7	1	0	4	-2920473377585792374891090291200
0	7	1	0	3	-546919531762274416469147344611840
0	7	1	0	2	-2087720449089210171866571690522240
0	7	1	0	1	7706429735023419377127301286467200
0	7	0	3	1	-3672582475636274927400000000
0	7	0	2	3	5352438115260151794741600000
0	7	0	2	2	227396539749584370032812800000
0	7	0	2	1	10956189937163169594688516800000
0	7	0	1	5	-188286616736028131904000000
0	7	0	1	4	15548033780784273172478400000
0	7	0	1	3	-11167026415978759851492640396800
0	7	0	1	2	-1107018222693735905662350940416000
0	7	0	1	1	-754366337872581313767346113319200
0	7	0	0	5	-4003051425511181296812939072000
0	7	0	0	4	468989525505028364317607254214400
0	7	0	0	3	28429454936378726711465586142636800
0	7	0	0	2	52514337086009538518719271904715008
0	7	0	0	1	-352435589708969903284188826625761488
0	6	4	0	3	20139820443352228916920320000
0	6	4	0	2	-1594496017051023250112348160000
0	6	4	0	1	-52388972895552446980154880000
0	6	3	1	3	6419340992518218071308800000
0	6	3	1	2	-50390164528145462063174400000
0	6	3	1	1	-2860876249720638124997491200000
0	6	3	0	4	-94727546198168239042993152000
0	6	3	0	3	-382586634384720807886491801600
0	6	3	0	2	755941468660666572210067304524800
0	6	3	0	1	42462593156373901886013319526400
0	6	2	2	3	308612281891721989248000000
0	6	2	2	2	55700257446384898214016000000
0	6	2	2	1	-160164513981644228747424000000
0	6	2	1	4	-12937408499550326158391040000
0	6	2	1	3	-3100712710716320638572534528000
0	6	2	1	2	27661014564239073649700568960000
0	6	2	1	1	1057464192284430781750719162048000
0	6	2	0	5	110944987724469166876730880000
0	6	2	0	4	19628145617794229892375843056640
0	6	2	0	3	-1326730270031092960088054318989056
0	6	2	0	2	-136575645589020880458943626469047552
0	6	2	0	1	-12092734832635312348472422349953536
0	6	1	3	2	1558795152237433923600000000
0	6	1	3	1	75566311949691716659920000000
0	6	1	2	4	-419252295418605939873600000
0	6	1	2	3	-247707581324415054323944320000
0	6	1	2	2	-15553826999848063406314235520000
0	6	1	2	1	40310989040470555956667622400000
0	6	1	1	5	-7777359954363047549702400000
0	6	1	1	4	5559628159515818021531612428800
0	6	1	1	3	465846343981385599371428587445760
0	6	1	1	2	-3982093818747782059946221803933120
0	6	1	1	1	-134037774832961424556092631451071680
0	6	1	0	5	-23987645953846728172831412121600
0	6	1	0	4	-1190424504808303120166076153774720
0	6	1	0	3	200963993393036712704227018004285568
0	6	1	0	2	11131207993029672608425233079776263136
0	6	1	0	1	1449656039739940944552503861008141728
0	6	0	4	1	1721634872255396539200000000
0	6	0	3	3	-1976686069055225429664000000
0	6	0	3	2	-298498653267224320130126400000
0	6	0	3	1	-10866815548943496625559613600000
0	6	0	2	5	-880696023276747583116000000
0	6	0	2	4	235890274531206562115184000000
0	6	0	2	3	26807982227743354772417887104000
0	6	0	2	2	1083871533979276022794369394851200
0	6	0	2	1	-2399699506470178432824233854732800
0	6	0	1	5	1154854049595397624592245728000
0	6	0	1	4	-525956873148449439026555791756800
0	6	0	1	3	-22214601329236097890010489741067840
0	6	0	1	2	161509115147588528115308405689467072
0	6	0	1	1	5841381926293729394275522854372760560
0	6	0	0	5	1224448192770795782275978991635200
0	6	0	0	4	32126486455981830966346100399008320
0	6	0	0	3	-8626644468810663153091514921366242272
0	6	0	0	2	-344270164324708673356868333162656367904
0	6	0	0	1	-62629727100040088825120619706664799048
0	5	5	0	3	245721849172149500361768960000
0	5	5	0	2	-5642511276361283344934138880000
0	5	5	0	1	-1568442705785802183638615040000
0	5	4	1	3	11343115097001225236989440000
0	5	4	1	2	2062250700030227333868871680000
0	5	4	1	1	-9487686844472421286295746560000
0	5	4	0	4	-628554136375024741673588736000
0	5	4	0	3	-133855047979973908584768193996800
0	5	4	0	2	3261189192450483525107993592422400
0	5	4	0	1	1008137611235903464850316571699200
0	5	3	2	3	-6303660410249933809766400000
0	5	3	2	2	336112010384163813631872000000
0	5	3	2	1	2810941093833178666410662400000
0	5	3	1	4	-8746085237384525756145408000
0	5	3	1	3	-13311179295503605209618202828800
0	5	3	1	2	-1067828910577497927416819843481600
0	5	3	1	1	4435878395118175167110584852915200
0	5	3	0	5	35623783611627476922915840000
0	5	3	0	4	301214224761206444523917401144320
0	5	3	0	3	29994756416763075315020278922890752
0	5	3	0	2	-752126921884902227356269216802515456
0	5	3	0	1	-258496743687388622222551111372336128
0	5	2	3	3	-90872150731147535904000000
0	5	2	3	2	-23751053338194800186976000000
0	5	2	3	1	532081969899669858692592000000
0	5	2	2	4	19122053572005385852454400000
0	5	2	2	3	1213096835010867937687534464000
0	5	2	2	2	-125202239931186309834930557952000
0	5	2	2	1	-1173842176032067311421717309056000
0	5	2	1	5	-49029256262796343340820480000
0	5	2	1	4	12636731094524092886470318264320
0	5	2	1	3	4059164367046066480065639022149504
0	5	2	1	2	208723388189033804068485347700198528
0	5	2	1	1	-773068556190090972377132058316527936
0	5	2	0	5	9507150904239230399001134899200
0	5	2	0	4	-56732406590701194614695125902995200
0	5	2	0	3	-3474992226733876473086554967545827264
0	5	2	0	2	86372118100851630933931586692008389568
0	5	2	0	1	32945037523379487515558136668027308704
0	5	1	4	2	-142461208865260867680000000
0	5	1	4	1	-21521657896716539812320000000
0	5	1	3	4	170641024825621467168000000
0	5	1	3	3	78002967112630422272092800000
0	5	1	3	2	5522268499566423693588950400000
0	5	1	3	1	-129471352196622669954213819840000
0	5	1	2	5	-8407256365951378320096000000
0	5	1	2	4	-3985167002001807830461121376000
0	5	1	2	3	-23108528774771368627200227596800
0	5	1	2	2	15591263171041795227292264772488320
0	5	1	2	1	163147223887304158912574162074158720
0	5	1	1	5	13352388004875278403757451059200
0	5	1	1	4	-2887551815471839744469689589000640
0	5	1	1	3	-479812354250437051148049131249883072
0	5	1	1	2	-18227440872092992853896156055803097088
0	5	1	1	1	59250077541145044453684385219698286560
0	5	1	0	5	-4219471345945324417237929419020800
0	5	1	0	4	4967905077093921105510480944278427040
0	5	1	0	3	208651931623420030816525990106073498528
0	5	1	0	2	-4927396662937602446383246258333379739168
0	5	1	0	1	-2080204425420224014923128945254910492784
0	5	0	5	1	26565548145032044800000000
0	5	0	4	3	-100420913734384943988000000
0	5	0	4	2	47757518580896241338376000000
0	5	0	4	1	3225342346406687700983995200000
0	5	0	3	5	141348380005618431480000000
0	5	0	3	4	-68051402757414397560240000000
0	5	0	3	3	-8819202663820474961691293712000
0	5	0	3	2	-321665967163974725474744193120000
0	5	0	3	1	7696440822447400235269643820432000
0	5	0	2	5	1048842071620929816436970640000
0	5	0	2	4	211223435006986670487888913910400
0	5	0	2	3	-3607652118525428487145401250157520
0	5	0	2	2	-649723691367711841828511994778592928
